ticker,period_end,freq,filed_date,has_derived_flows,revenue_usd,cost_of_revenue_usd,gross_profit_usd,rd_expense_usd,capex_usd,eps_basic,eps_diluted,net_income_usd,operating_cf_usd,investing_cf_usd,financing_cf_usd,net_change_in_cash_usd,inventory_usd,lt_debt_noncurrent_usd,lt_debt_current_usd,stockholders_equity_usd,gross_margin,total_debt_usd,debt_to_equity
MU,2018-03-01,quarterly,2018-03-23,True,7351000000.0,3081000000.0,4270000000.0,523000000.0,2261000000.0,2.86,2.67,3309000000.0,4348000000.0,-2409000000.0,-138000000.0,1811000000.0,3184000000.0,7802000000.0,1514000000.0,25697000000.0,0.580873350564549,9316000000.0,0.36253259135307625
MU,2018-05-31,quarterly,2018-06-22,True,7797000000.0,3074000000.0,4723000000.0,603000000.0,2411000000.0,3.3,3.1,3823000000.0,4261000000.0,-2244000000.0,-3023000000.0,-1014000000.0,3369000000.0,5890000000.0,1454000000.0,28649000000.0,0.6057457996665384,7344000000.0,0.25634402596949285
MU,2018-08-30,quarterly,2018-10-15,True,8440000000.0,3289000000.0,5151000000.0,567000000.0,2251000000.0,3.73,3.56,4325000000.0,5155000000.0,-2129000000.0,-3333000000.0,-340000000.0,3595000000.0,3777000000.0,859000000.0,32294000000.0,0.6103080568720379,4636000000.0,0.14355607852851923
MU,2018-08-31,quarterly,2018-12-19,False,,,,,,,,,,,,,3590000000.0,,,,,,
MU,2018-11-29,quarterly,2018-12-19,False,7913000000.0,3298000000.0,4615000000.0,611000000.0,2700000000.0,2.91,2.81,3293000000.0,4810000000.0,-4427000000.0,-2435000000.0,-2062000000.0,3876000000.0,3734000000.0,398000000.0,33869000000.0,0.5832174902059901,4132000000.0,0.12199946854055331
MU,2019-02-28,quarterly,2019-03-21,True,5835000000.0,2971000000.0,2864000000.0,601000000.0,2649000000.0,1.45,1.42,1619000000.0,3435000000.0,-2492000000.0,952000000.0,1904000000.0,4390000000.0,3604000000.0,2634000000.0,34567000000.0,0.4908311910882605,6238000000.0,0.18046113345097925
MU,2019-05-30,quarterly,2019-06-26,True,4788000000.0,2960000000.0,1828000000.0,606000000.0,2403000000.0,0.76,0.74,840000000.0,2711000000.0,-2066000000.0,-1847000000.0,-1195000000.0,4905000000.0,3563000000.0,1346000000.0,35323000000.0,0.3817878028404344,4909000000.0,0.13897460578093593
MU,2019-08-29,quarterly,2019-10-17,True,4870000000.0,3475000000.0,1395000000.0,623000000.0,2028000000.0,0.51,0.49,561000000.0,2233000000.0,-1100000000.0,892000000.0,2045000000.0,5118000000.0,4541000000.0,1310000000.0,35881000000.0,0.2864476386036961,5851000000.0,0.16306680415818958
MU,2019-11-28,quarterly,2019-12-20,False,5144000000.0,3778000000.0,1366000000.0,640000000.0,1943000000.0,0.44,0.43,491000000.0,2011000000.0,-1189000000.0,-992000000.0,-184000000.0,4943000000.0,5188000000.0,462000000.0,36500000000.0,0.265552099533437,5650000000.0,0.1547945205479452
MU,2020-02-27,quarterly,2020-03-26,True,4797000000.0,3442000000.0,1355000000.0,681000000.0,2056000000.0,0.37,0.36,405000000.0,2001000000.0,-1710000000.0,-215000000.0,76000000.0,5208000000.0,5188000000.0,237000000.0,37023000000.0,0.28246820929747757,5425000000.0,0.1465305350727926
MU,2020-05-28,quarterly,2020-06-29,True,5438000000.0,3675000000.0,1763000000.0,649000000.0,1944000000.0,0.72,0.71,803000000.0,2023000000.0,-1952000000.0,1072000000.0,1149000000.0,5405000000.0,6356000000.0,330000000.0,37820000000.0,0.3242000735564546,6686000000.0,0.17678476996298254
MU,2020-09-03,quarterly,2020-10-19,True,6056000000.0,3988000000.0,2068000000.0,630000000.0,2280000000.0,0.89,0.87,988000000.0,2271000000.0,-2738000000.0,-182000000.0,-630000000.0,5607000000.0,6373000000.0,270000000.0,38996000000.0,0.3414795244385733,6643000000.0,0.17035080521079085
MU,2020-12-03,quarterly,2021-01-08,False,5773000000.0,4037000000.0,1736000000.0,647000000.0,2738000000.0,0.72,0.71,803000000.0,1967000000.0,-3418000000.0,-214000000.0,-1638000000.0,5521000000.0,6356000000.0,273000000.0,39907000000.0,0.3007102026675905,6629000000.0,0.16611120855990177
MU,2021-03-04,quarterly,2021-04-01,True,6236000000.0,4587000000.0,1649000000.0,641000000.0,3018000000.0,0.54,0.53,603000000.0,3057000000.0,-2556000000.0,5000000.0,522000000.0,4743000000.0,6298000000.0,323000000.0,40663000000.0,0.26443232841565106,6621000000.0,0.1628261564567297
MU,2021-06-03,quarterly,2021-07-01,True,7422000000.0,4296000000.0,3126000000.0,670000000.0,2259000000.0,1.55,1.52,1735000000.0,3560000000.0,-2081000000.0,-228000000.0,1252000000.0,4537000000.0,6418000000.0,297000000.0,42259000000.0,0.4211802748585287,6715000000.0,0.15890106249556307
MU,2021-09-02,quarterly,2021-10-08,True,8274000000.0,4362000000.0,3912000000.0,705000000.0,2015000000.0,2.4200000000000004,2.3899999999999997,2720000000.0,3884000000.0,-2534000000.0,-1344000000.0,3000000.0,4487000000.0,6621000000.0,155000000.0,43933000000.0,0.47280638143582304,6776000000.0,0.15423485762410943
MU,2021-12-02,quarterly,2022-01-06,False,7687000000.0,4122000000.0,3565000000.0,712000000.0,3265000000.0,2.06,2.04,2306000000.0,3938000000.0,-2485000000.0,-513000000.0,934000000.0,4827000000.0,6904000000.0,118000000.0,45908000000.0,0.4637700013008976,7022000000.0,0.15295809009322994
MU,2022-03-03,quarterly,2022-03-30,True,7786000000.0,4110000000.0,3676000000.0,792000000.0,2611000000.0,2.02,2.0,2263000000.0,3628000000.0,-2691000000.0,-466000000.0,461000000.0,5383000000.0,6953000000.0,123000000.0,47845000000.0,0.47212946313896736,7076000000.0,0.14789424182255198
MU,2022-06-02,quarterly,2022-07-01,True,8642000000.0,4607000000.0,4035000000.0,773000000.0,2578000000.0,2.36,2.34,2626000000.0,3838000000.0,-2585000000.0,-1161000000.0,37000000.0,5629000000.0,6856000000.0,107000000.0,49281000000.0,0.46690580884054617,6963000000.0,0.14129177573507032
MU,2022-09-01,quarterly,2022-10-07,True,6643000000.0,4021000000.0,2622000000.0,839000000.0,3613000000.0,1.3699999999999992,1.37,1492000000.0,3777000000.0,-3824000000.0,-840000000.0,-922000000.0,6663000000.0,6803000000.0,103000000.0,49907000000.0,0.3947011892217372,6906000000.0,0.13837738193039054
MU,2022-12-01,quarterly,2022-12-22,False,4085000000.0,3192000000.0,893000000.0,849000000.0,2449000000.0,-0.18,-0.18,-195000000.0,943000000.0,-2266000000.0,2632000000.0,1303000000.0,8359000000.0,10094000000.0,171000000.0,49306000000.0,0.2186046511627907,10265000000.0,0.20818967265647184
MU,2023-03-02,quarterly,2023-03-29,True,3693000000.0,4899000000.0,-1206000000.0,788000000.0,2205000000.0,-2.12,-2.12,-2312000000.0,343000000.0,-1915000000.0,1802000000.0,245000000.0,8129000000.0,12037000000.0,237000000.0,47257000000.0,-0.32656376929325753,12274000000.0,0.2597287174386863
MU,2023-06-01,quarterly,2023-06-29,True,3752000000.0,4420000000.0,-668000000.0,758000000.0,1561000000.0,-1.73,-1.73,-1896000000.0,24000000.0,-1180000000.0,661000000.0,-517000000.0,8238000000.0,12986000000.0,259000000.0,45405000000.0,-0.17803837953091683,13245000000.0,0.29170796167822927
MU,2023-08-31,quarterly,2023-10-06,True,4010000000.0,4445000000.0,-435000000.0,719000000.0,1461000000.0,-1.3099999999999996,-1.3099999999999996,-1430000000.0,249000000.0,-830000000.0,-112000000.0,-714000000.0,8387000000.0,13052000000.0,278000000.0,44120000000.0,-0.1084788029925187,13330000000.0,0.30213055303717135
MU,2023-11-30,quarterly,2023-12-21,False,4726000000.0,4761000000.0,-35000000.0,845000000.0,1796000000.0,-1.12,-1.12,-1234000000.0,1401000000.0,-1558000000.0,-352000000.0,-510000000.0,8276000000.0,12597000000.0,908000000.0,42885000000.0,-0.007405840033855269,13505000000.0,0.3149119738836423
MU,2024-02-29,quarterly,2024-03-21,True,5824000000.0,4745000000.0,1079000000.0,832000000.0,1384000000.0,0.72,0.71,793000000.0,1219000000.0,-1151000000.0,-106000000.0,-45000000.0,8443000000.0,13378000000.0,344000000.0,43870000000.0,0.18526785714285715,13722000000.0,0.31278778208342833
MU,2024-05-30,quarterly,2024-06-27,True,6811000000.0,4979000000.0,1832000000.0,850000000.0,2086000000.0,0.3,0.3,332000000.0,2482000000.0,-2002000000.0,-910000000.0,-437000000.0,8512000000.0,12860000000.0,398000000.0,44225000000.0,0.2689766554103656,13258000000.0,0.29978518937252685
MU,2024-08-29,quarterly,2024-10-04,True,7750000000.0,5013000000.0,2737000000.0,903000000.0,3120000000.0,0.7999999999999999,0.7999999999999999,887000000.0,3405000000.0,-3598000000.0,-474000000.0,-612000000.0,8875000000.0,12966000000.0,431000000.0,45131000000.0,0.35316129032258065,13397000000.0,0.2968469566373446
MU,2024-11-28,quarterly,2024-12-19,False,8709000000.0,5361000000.0,3348000000.0,888000000.0,3206000000.0,1.68,1.67,1870000000.0,3244000000.0,-3148000000.0,-422000000.0,-355000000.0,8705000000.0,13252000000.0,533000000.0,46797000000.0,0.3844299001033414,13785000000.0,0.29457016475415093
MU,2025-02-27,quarterly,2025-03-21,True,8053000000.0,5090000000.0,2963000000.0,898000000.0,4055000000.0,1.42,1.41,1583000000.0,3942000000.0,-3152000000.0,96000000.0,866000000.0,9007000000.0,13851000000.0,504000000.0,48633000000.0,0.36793741462808893,14355000000.0,0.295169946332737
MU,2025-05-29,quarterly,2025-06-26,True,9301000000.0,5793000000.0,3508000000.0,965000000.0,2938000000.0,1.69,1.68,1885000000.0,4609000000.0,-2589000000.0,540000000.0,2606000000.0,8727000000.0,15003000000.0,538000000.0,50748000000.0,0.3771637458337813,15541000000.0,0.3062386695042169
MU,2025-08-28,quarterly,2025-10-03,True,11315000000.0,6261000000.0,5054000000.0,1047000000.0,5658000000.0,2.8600000000000003,2.84,3201000000.0,5730000000.0,-5198000000.0,-1064000000.0,-523000000.0,8355000000.0,14017000000.0,560000000.0,54165000000.0,0.44666372072470173,14577000000.0,0.26912212683467185
