Model,Candidate,Mean RMSE,Std RMSE,Mean MAE,Mean R2,Mean Directional Accuracy,Mean Fit Seconds,Parameters
LightGBM,22,0.09105329906867744,0.008934704253472897,0.06872168705481944,-0.2933364079535291,0.5342315369261478,2.448395013809204,"{'subsample': 0.6, 'reg_lambda': 2.0, 'num_leaves': 63, 'n_estimators': 250, 'min_child_samples': 50, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
LightGBM,26,0.09362899620387506,0.009475221239862025,0.07059640160409866,-0.3659754994969299,0.5503493013972056,0.5326647758483887,"{'subsample': 0.8, 'reg_lambda': 1.0, 'num_leaves': 31, 'n_estimators': 250, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,17,0.09398558191708363,0.012631132327062481,0.07080435589181949,-0.37232843861525877,0.5303892215568862,0.7511793613433838,"{'subsample': 0.6, 'reg_lambda': 1.0, 'num_leaves': 31, 'n_estimators': 250, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.7}"
LightGBM,11,0.09497957380322411,0.011013976452566084,0.07225882971079897,-0.4066683533777765,0.5296407185628743,1.8438266277313233,"{'subsample': 1.0, 'reg_lambda': 5.0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 50, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,30,0.09582022139415995,0.012331893563701356,0.07223865380135427,-0.4330421015019249,0.5460578842315369,1.1623056888580323,"{'subsample': 0.6, 'reg_lambda': 0.5, 'num_leaves': 63, 'n_estimators': 350, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,24,0.10037639898036292,0.014846451964111551,0.07668039779073502,-0.5729750108037418,0.5421157684630739,2.2097981929779054,"{'subsample': 0.6, 'reg_lambda': 0.5, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 50, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
LightGBM,1,0.10119741399488794,0.017492667074541307,0.07732341811853488,-0.5980427100730293,0.5310878243512973,1.640571117401123,"{'subsample': 0.9, 'reg_lambda': 0.5, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
CatBoost,22,0.0820491038342557,0.007850003500715427,0.061481617229013574,-0.04754038399353226,0.5584830339321357,3.434568452835083,"{'random_strength': 0.5, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 6, 'bagging_temperature': 0.0}"
CatBoost,19,0.08208143234654434,0.008001943141871882,0.06158415010894206,-0.04820731376182556,0.555189620758483,1.6936248302459718,"{'random_strength': 1.0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 4, 'bagging_temperature': 0.0}"
CatBoost,11,0.08208438788734922,0.007771209876307341,0.061595301549156455,-0.04859709368956022,0.5558882235528942,2.5254688262939453,"{'random_strength': 1.0, 'learning_rate': 0.01, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 0.0}"
CatBoost,6,0.08218740882682239,0.007923688955224831,0.06167826882041142,-0.05127057596759541,0.5579840319361278,6.068967247009278,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 150, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,17,0.0825079225695231,0.00796576468144512,0.06178955446067698,-0.0593796222375389,0.5536926147704591,11.542860794067384,"{'random_strength': 2.0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,2,0.08267860648151167,0.0076626238642534365,0.06188127638819381,-0.06487169874763343,0.5516966067864272,61.68736791610718,"{'random_strength': 2.0, 'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,18,0.08276894158415879,0.007689945184686549,0.06195270853313449,-0.06674315058069995,0.5493512974051896,3.7522111415863035,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 150, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,27,0.08288528150050299,0.008180216425800559,0.06207290792438767,-0.06885224390864764,0.5588822355289421,3.2360818862915037,"{'random_strength': 0.5, 'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 350, 'depth': 5, 'bagging_temperature': 0.5}"
CatBoost,15,0.0835731007365734,0.00740896974024959,0.0626526299060525,-0.08840546927815866,0.5455588822355291,2.192775535583496,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 2.0}"
CatBoost,23,0.0835731007365734,0.00740896974024959,0.0626526299060525,-0.08840546927815866,0.5455588822355291,2.4748536109924317,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 0.5}"
CatBoost,21,0.08357805271267378,0.007313982153687358,0.06279709942359493,-0.08952906783996309,0.5513473053892215,30.563190031051636,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 250, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,12,0.08369565892761152,0.007782121788558288,0.06277363370347211,-0.09179485648688837,0.5545908183632735,13.991026163101196,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,14,0.08385479133275094,0.007751785494329602,0.06313214805089315,-0.09679152401383484,0.5532934131736527,30.915566539764406,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,20,0.08398234736629269,0.008318256232562805,0.06309038307410471,-0.09883231433332496,0.5500998003992017,30.48896532058716,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 250, 'depth': 10, 'bagging_temperature': 0.0}"
CatBoost,1,0.08409980237853185,0.00827227222578886,0.06315646038492845,-0.10129579586814419,0.5525948103792416,14.138325452804565,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 350, 'depth': 8, 'bagging_temperature': 2.0}"
CatBoost,9,0.0841148093147566,0.007953264371902403,0.06321687108950357,-0.10292115512047739,0.5539421157684631,61.416268539428714,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,30,0.08429261897187612,0.007841890288017041,0.06315422214004837,-0.1062669206113572,0.5402195608782436,2.299704170227051,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 150, 'depth': 6, 'bagging_temperature': 2.0}"
CatBoost,26,0.0844212254115569,0.0077715438669011695,0.06326458465078869,-0.11054417464258552,0.5520958083832336,8.147193336486817,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 350, 'depth': 7, 'bagging_temperature': 2.0}"
CatBoost,8,0.08499972745346238,0.008462918333252745,0.06376608360291623,-0.12427845103723212,0.5494011976047904,8.076725196838378,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,5,0.08544900294510756,0.0083654757736402,0.06426006759516525,-0.13681799787627305,0.543313373253493,9.856673908233642,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 250, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,16,0.08582553699008372,0.007024797637475229,0.06452481779112791,-0.1504811919028588,0.5394211576846307,19.93374648094177,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 8, 'bagging_temperature': 0.5}"
CatBoost,24,0.08586268071673071,0.00839731169777884,0.06457461278870695,-0.14945522732732797,0.5406187624750499,42.86880626678467,"{'random_strength': 2.0, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 350, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,25,0.08663854243446709,0.00830640788612775,0.06518587129198745,-0.1714421978850018,0.5472554890219562,42.52559852600098,"{'random_strength': 0.5, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,7,0.08686999248512384,0.007628043374778808,0.0653540884581939,-0.1770451580281057,0.5379740518962076,61.50741753578186,"{'random_strength': 0.0, 'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 10, 'bagging_temperature': 0.5}"
CatBoost,28,0.08875457490978757,0.009004221012680754,0.06696583146169399,-0.22740779566367544,0.5359780439121756,14.09058427810669,"{'random_strength': 2.0, 'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 350, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,13,0.08896220623420963,0.008063109592309419,0.06676141718638914,-0.23443844053348722,0.5298902195608782,4.634721946716309,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 5, 'bagging_temperature': 1.0}"
CatBoost,4,0.08907181202741317,0.010632427885441251,0.06747846260020192,-0.2331889868702047,0.5423652694610779,20.162998723983765,"{'random_strength': 1.0, 'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,29,0.08919289566400537,0.00928073931180298,0.06727083185822012,-0.23927716665066762,0.5359281437125749,11.620242404937745,"{'random_strength': 2.0, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 7, 'bagging_temperature': 1.0}"
CatBoost,10,0.08927668725238239,0.011159414963293979,0.06708813409764883,-0.2364399486578533,0.5377744510978044,3.2735881328582765,"{'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 350, 'depth': 5, 'bagging_temperature': 2.0}"
CatBoost,3,0.09012240101257665,0.009692104243243517,0.06794629085876,-0.26364471012499263,0.5325349301397205,5.114945554733277,"{'random_strength': 0.0, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 6, 'bagging_temperature': 0.0}"
