Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
,MPWR,MPWR,MPWR,MPWR,MPWR,MPWR,MPWR,MPWR
2016-07-01,62.293121337890625,67.5999984741211,0.0,68.3499984741211,67.37000274658203,68.18000030517578,0.0,187000
2016-07-05,60.920101165771484,66.11000061035156,0.0,67.91000366210938,65.88999938964844,67.26000213623047,0.0,256600
2016-07-06,61.29789352416992,66.5199966430664,0.0,66.80000305175781,65.11000061035156,65.44999694824219,0.0,206200
2016-07-07,62.1364631652832,67.43000030517578,0.0,68.5,66.87000274658203,66.97000122070312,0.0,249400
2016-07-08,63.42656326293945,68.83000183105469,0.0,69.25,67.77999877929688,68.0999984741211,0.0,232500
2016-07-11,64.32959747314453,69.80999755859375,0.0,69.87999725341797,68.94000244140625,69.25,0.0,233500
2016-07-12,65.15899658203125,70.70999908447266,0.0,71.05000305175781,69.9800033569336,70.33999633789062,0.0,198400
2016-07-13,64.80882263183594,70.33000183105469,0.0,71.30999755859375,70.06999969482422,70.88999938964844,0.0,260700
2016-07-14,65.06684875488281,70.61000061035156,0.0,71.25,70.11000061035156,71.0999984741211,0.0,208200
2016-07-15,65.35245513916016,70.91999816894531,0.0,71.13999938964844,70.01000213623047,70.95999908447266,0.0,145800
2016-07-18,65.28799438476562,70.8499984741211,0.0,71.68000030517578,70.77999877929688,71.38999938964844,0.0,194100
2016-07-19,65.40777587890625,70.9800033569336,0.0,71.36000061035156,70.62999725341797,70.8499984741211,0.0,124600
2016-07-20,66.63338470458984,72.30999755859375,0.0,72.95999908447266,71.08000183105469,71.47000122070312,0.0,330700
2016-07-21,65.92383575439453,71.54000091552734,0.0,72.72000122070312,71.29000091552734,72.41999816894531,0.0,235600
2016-07-22,66.42141723632812,72.08000183105469,0.0,72.58999633789062,70.7699966430664,71.41999816894531,0.0,178000
2016-07-25,67.46269989013672,73.20999908447266,0.0,73.36000061035156,71.58999633789062,71.58999633789062,0.0,461200
2016-07-26,67.99718475341797,73.79000091552734,0.0,73.97000122070312,71.02999877929688,73.08000183105469,0.0,959100
2016-07-27,68.13539123535156,73.94000244140625,0.0,74.83999633789062,73.47000122070312,74.33000183105469,0.0,392200
2016-07-28,67.51798248291016,73.2699966430664,0.0,74.08000183105469,72.91000366210938,73.79000091552734,0.0,249700
2016-07-29,67.01116943359375,72.72000122070312,0.0,73.58000183105469,72.06999969482422,73.27999877929688,0.0,430000
2016-08-01,67.11254119873047,72.83000183105469,0.0,73.37999725341797,72.44000244140625,72.66999816894531,0.0,163800
2016-08-02,65.61050415039062,71.19999694824219,0.0,72.94999694824219,70.76000213623047,72.79000091552734,0.0,348900
2016-08-03,66.17262268066406,71.80999755859375,0.0,72.0,70.0,70.9000015258789,0.0,323600
2016-08-04,66.60572814941406,72.27999877929688,0.0,72.54000091552734,71.68000030517578,71.86000061035156,0.0,156600
2016-08-05,67.25076293945312,72.9800033569336,0.0,73.19999694824219,71.83999633789062,72.80999755859375,0.0,172200
2016-08-08,67.14019012451172,72.86000061035156,0.0,73.38999938964844,72.20999908447266,73.19999694824219,0.0,163600
2016-08-09,67.92346954345703,73.70999908447266,0.0,74.20999908447266,72.76000213623047,72.76000213623047,0.0,188800
2016-08-10,67.52722930908203,73.27999877929688,0.0,73.66000366210938,72.70999908447266,73.66000366210938,0.0,140500
2016-08-11,67.61016082763672,73.37000274658203,0.0,73.80000305175781,71.08999633789062,73.58000183105469,0.0,113700
2016-08-12,67.7760238647461,73.55000305175781,0.0,73.5999984741211,72.94999694824219,73.11000061035156,0.0,85200
2016-08-15,68.76200866699219,74.62000274658203,0.0,74.77999877929688,72.94000244140625,73.58000183105469,0.0,187100
2016-08-16,67.96951293945312,73.76000213623047,0.0,74.26000213623047,73.43000030517578,74.26000213623047,0.0,193000
2016-08-17,67.96951293945312,73.76000213623047,0.0,74.02999877929688,72.12999725341797,73.4800033569336,0.0,178000
2016-08-18,68.45791625976562,74.29000091552734,0.0,74.4000015258789,73.5199966430664,73.5199966430664,0.0,93100
2016-08-19,69.12140655517578,75.01000213623047,0.0,75.6500015258789,74.22000122070312,74.22000122070312,0.0,261400
2016-08-22,69.66509246826172,75.5999984741211,0.0,75.63999938964844,74.62000274658203,74.86000061035156,0.0,110400
2016-08-23,69.95076751708984,75.91000366210938,0.0,76.52999877929688,75.02999877929688,76.16000366210938,0.0,141800
2016-08-24,69.130615234375,75.0199966430664,0.0,76.02999877929688,74.83000183105469,75.8499984741211,0.0,278800
2016-08-25,69.37943267822266,75.29000091552734,0.0,75.87999725341797,74.79000091552734,75.05999755859375,0.0,103200
2016-08-26,70.66951751708984,76.69000244140625,0.0,76.7699966430664,75.5999984741211,75.80000305175781,0.0,320100
2016-08-29,70.1903305053711,76.16999816894531,0.0,77.0999984741211,76.08999633789062,76.62999725341797,0.0,239000
2016-08-30,70.37464141845703,76.37000274658203,0.0,77.68000030517578,76.18000030517578,76.2300033569336,0.0,335700
2016-08-31,70.69718170166016,76.72000122070312,0.0,76.83000183105469,75.80000305175781,76.3499984741211,0.0,342600
2016-09-01,71.56338500976562,77.66000366210938,0.0,77.73999786376953,76.12000274658203,76.6500015258789,0.0,238300
2016-09-02,71.296142578125,77.37000274658203,0.0,78.44999694824219,77.05000305175781,78.05000305175781,0.0,5209500
2016-09-06,70.63267517089844,76.6500015258789,0.0,77.98999786376953,76.16999816894531,77.83000183105469,0.0,374100
2016-09-07,70.6603012084961,76.68000030517578,0.0,76.68000030517578,75.61000061035156,76.5,0.0,268000
2016-09-08,69.62824249267578,75.55999755859375,0.0,76.41999816894531,75.4000015258789,76.33000183105469,0.0,297700
