Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM
2016-07-01,40.34080123901367,53.0,0.0,53.38999938964844,52.84000015258789,52.9900016784668,0.0,6385000
2016-07-05,39.53398513793945,51.939998626708984,0.0,52.970001220703125,51.88999938964844,52.95000076293945,0.0,10626200
2016-07-06,39.86127853393555,52.369998931884766,0.0,52.529998779296875,51.15999984741211,51.56999969482422,0.0,7740700
2016-07-07,40.287540435791016,52.93000030517578,0.0,53.380001068115234,52.40999984741211,52.58000183105469,0.0,5763300
2016-07-08,41.246578216552734,54.189998626708984,0.0,54.33000183105469,53.31999969482422,53.4900016784668,0.0,6853900
2016-07-11,41.193294525146484,54.119998931884766,0.0,54.709999084472656,53.939998626708984,53.959999084472656,0.0,6941600
2016-07-12,41.573875427246094,54.619998931884766,0.0,54.7400016784668,54.209999084472656,54.45000076293945,0.0,7413700
2016-07-13,41.73371505737305,54.83000183105469,0.0,55.0,54.630001068115234,54.90999984741211,0.0,5676400
2016-07-14,41.77177047729492,54.880001068115234,0.0,55.369998931884766,54.560001373291016,55.189998626708984,0.0,6601500
2016-07-15,41.67280197143555,54.75,0.0,54.86000061035156,54.16999816894531,54.86000061035156,0.0,10236900
2016-07-18,42.129493713378906,55.349998474121094,0.0,55.650001525878906,54.97999954223633,55.13999938964844,0.0,9225900
2016-07-19,41.96965026855469,55.13999938964844,0.0,55.900001525878906,54.95000076293945,55.72999954223633,0.0,8164200
2016-07-20,42.48723602294922,55.81999969482422,0.0,55.95000076293945,55.040000915527344,55.36000061035156,0.0,17204300
2016-07-21,45.615543365478516,59.93000030517578,0.0,60.470001220703125,59.130001068115234,59.79999923706055,0.0,33912300
2016-07-22,46.544158935546875,61.150001525878906,0.0,61.18000030517578,59.83000183105469,60.209999084472656,0.0,12505700
2016-07-25,46.22446823120117,60.72999954223633,0.0,60.970001220703125,60.150001525878906,60.959999084472656,0.0,9166200
2016-07-26,46.69636917114258,61.349998474121094,0.0,61.5,60.77000045776367,61.0,0.0,11272600
2016-07-27,47.579315185546875,62.5099983215332,0.0,62.65999984741211,61.650001525878906,61.81999969482422,0.0,13395100
2016-07-28,47.51841735839844,62.43000030517578,0.0,62.790000915527344,62.16999816894531,62.439998626708984,0.0,8514200
2016-07-29,47.632598876953125,62.58000183105469,0.0,62.81999969482422,62.2400016784668,62.599998474121094,0.0,8291000
2016-08-01,47.076961517333984,61.849998474121094,0.0,62.400001525878906,61.58000183105469,62.369998931884766,0.0,14606200
2016-08-02,46.12553405761719,60.599998474121094,0.0,61.95000076293945,60.02000045776367,61.7400016784668,0.0,14732800
2016-08-03,46.437591552734375,61.0099983215332,0.0,61.11000061035156,60.5,60.59000015258789,0.0,6448200
2016-08-04,46.414764404296875,60.97999954223633,0.0,61.22999954223633,60.72999954223633,61.11000061035156,0.0,5169600
2016-08-05,47.191131591796875,62.0,0.0,62.11000061035156,61.27000045776367,61.52000045776367,0.0,8320700
2016-08-08,46.8714485168457,61.58000183105469,0.0,62.189998626708984,61.369998931884766,62.04999923706055,0.0,8410600
2016-08-09,47.18351745605469,61.9900016784668,0.0,62.439998626708984,61.83000183105469,61.90999984741211,0.0,5350300
2016-08-10,46.970394134521484,61.709999084472656,0.0,62.15999984741211,61.439998626708984,62.0,0.0,3836200
2016-08-11,46.993228912353516,61.7400016784668,0.0,62.15999984741211,61.66999816894531,61.88999938964844,0.0,4988300
2016-08-12,46.970394134521484,61.709999084472656,0.0,61.9900016784668,61.279998779296875,61.540000915527344,0.0,4947700
2016-08-15,47.51841735839844,62.43000030517578,0.0,62.4900016784668,61.79999923706055,61.79999923706055,0.0,6499000
2016-08-16,47.24441909790039,62.06999969482422,0.0,62.5,61.7599983215332,62.08000183105469,0.0,7650600
2016-08-17,47.40425109863281,62.279998779296875,0.0,62.400001525878906,61.790000915527344,62.220001220703125,0.0,6812400
2016-08-18,47.982723236083984,63.040000915527344,0.0,63.040000915527344,62.18000030517578,62.349998474121094,0.0,7935900
2016-08-19,47.76960372924805,62.7599983215332,0.0,62.84000015258789,62.0099983215332,62.61000061035156,0.0,7093000
2016-08-22,47.822872161865234,62.83000183105469,0.0,62.869998931884766,62.349998474121094,62.70000076293945,0.0,5720900
2016-08-23,48.02077865600586,63.09000015258789,0.0,63.689998626708984,62.83000183105469,63.0,0.0,5970600
2016-08-24,47.65542984008789,62.61000061035156,0.0,63.2400016784668,62.470001220703125,62.91999816894531,0.0,6902400
2016-08-25,47.67826843261719,62.63999938964844,0.0,62.959999084472656,62.58000183105469,62.66999816894531,0.0,4916700
2016-08-26,47.929447174072266,62.970001220703125,0.0,63.5099983215332,62.650001525878906,62.88999938964844,0.0,7255600
2016-08-29,48.34395217895508,62.97999954223633,0.53,63.09000015258789,62.369998931884766,62.41999816894531,0.0,5354700
2016-08-30,48.3132438659668,62.939998626708984,0.0,63.5099983215332,62.709999084472656,63.0,0.0,5047600
2016-08-31,48.41303253173828,63.06999969482422,0.0,63.119998931884766,62.529998779296875,62.97999954223633,0.0,6516600
2016-09-01,48.720088958740234,63.470001220703125,0.0,63.5,62.5099983215332,62.869998931884766,0.0,6906300
2016-09-02,48.62796401977539,63.349998474121094,0.0,63.70000076293945,63.09000015258789,63.529998779296875,0.0,6325900
2016-09-06,48.428382873535156,63.09000015258789,0.0,63.38999938964844,62.880001068115234,63.119998931884766,0.0,5603000
2016-09-07,47.92176818847656,62.43000030517578,0.0,63.25,62.31999969482422,63.189998626708984,0.0,6281600
2016-09-08,48.12134552001953,62.689998626708984,0.0,62.810001373291016,62.0099983215332,62.029998779296875,0.0,7698100
2016-09-09,46.45563888549805,60.52000045776367,0.0,62.290000915527344,60.5,62.0099983215332,0.0,10625600
2016-09-12,47.78359603881836,62.25,0.0,62.27000045776367,59.93000030517578,60.22999954223633,0.0,10158600
2016-09-13,47.04668426513672,61.290000915527344,0.0,62.20000076293945,60.939998626708984,61.81999969482422,0.0,8397100
2016-09-14,47.2769775390625,61.59000015258789,0.0,61.95000076293945,61.040000915527344,61.290000915527344,0.0,5982400
2016-09-15,48.0062141418457,62.540000915527344,0.0,62.66999816894531,61.54999923706055,61.95000076293945,0.0,8871200
2016-09-16,48.35163116455078,62.9900016784668,0.0,63.439998626708984,62.369998931884766,62.880001068115234,0.0,14677700
2016-09-19,48.2518310546875,62.86000061035156,0.0,63.38999938964844,62.7599983215332,63.130001068115234,0.0,6759900
2016-09-20,48.129024505615234,62.70000076293945,0.0,63.29999923706055,62.529998779296875,63.27000045776367,0.0,5471400
2016-09-21,48.79684066772461,63.56999969482422,0.0,63.63999938964844,62.90999984741211,63.099998474121094,0.0,7488600
2016-09-22,48.75846862792969,63.52000045776367,0.0,64.0,63.36000061035156,63.709999084472656,0.0,7895700
2016-09-23,48.167396545410156,62.75,0.0,63.56999969482422,62.66999816894531,63.0,0.0,7794700
2016-09-26,47.82965850830078,62.310001373291016,0.0,62.560001373291016,61.86000061035156,62.4900016784668,0.0,6207400
2016-09-27,48.59726333618164,63.310001373291016,0.0,63.36000061035156,62.439998626708984,62.529998779296875,0.0,5228300
2016-09-28,48.70472717285156,63.45000076293945,0.0,63.689998626708984,63.0,63.22999954223633,0.0,5251900
2016-09-29,51.775146484375,67.44999694824219,0.0,68.83000183105469,62.709999084472656,63.279998779296875,0.0,43098800
2016-09-30,52.58115005493164,68.5,0.0,70.4000015258789,68.1500015258789,68.4000015258789,0.0,34879500
2016-10-03,51.514183044433594,67.11000061035156,0.0,69.27999877929688,66.87000274658203,68.08000183105469,0.0,10153600
2016-10-04,51.18410873413086,66.68000030517578,0.0,67.69999694824219,66.55999755859375,67.69999694824219,0.0,9746400
2016-10-05,51.306907653808594,66.83999633789062,0.0,67.41999816894531,66.55000305175781,66.83999633789062,0.0,6362000
2016-10-06,51.84424591064453,67.54000091552734,0.0,69.31999969482422,66.2300033569336,66.80000305175781,0.0,12957200
2016-10-07,52.343204498291016,68.19000244140625,0.0,68.33000183105469,67.48999786376953,67.52999877929688,0.0,8398100
2016-10-10,51.62163543701172,67.25,0.0,68.58000183105469,67.05999755859375,68.33999633789062,0.0,7029800
2016-10-11,50.73121643066406,66.08999633789062,0.0,67.08999633789062,65.44999694824219,67.0,0.0,8910600
2016-10-12,50.70817565917969,66.05999755859375,0.0,66.48999786376953,65.05999755859375,66.48999786376953,0.0,6615700
2016-10-13,50.431846618652344,65.69999694824219,0.0,66.05999755859375,64.30000305175781,65.55000305175781,0.0,7236600
2016-10-14,50.431846618652344,65.69999694824219,0.0,66.58999633789062,65.44999694824219,65.94000244140625,0.0,6743100
2016-10-17,50.040367126464844,65.19000244140625,0.0,65.70999908447266,65.08999633789062,65.52999877929688,0.0,6348200
2016-10-18,50.73887252807617,66.0999984741211,0.0,66.22000122070312,65.56999969482422,66.18000030517578,0.0,5966900
2016-10-19,50.50093460083008,65.79000091552734,0.0,66.06999969482422,65.30999755859375,65.87999725341797,0.0,5414700
2016-10-20,51.69071960449219,67.33999633789062,0.0,68.16999816894531,65.4800033569336,65.4800033569336,0.0,13579000
2016-10-21,52.14360809326172,67.93000030517578,0.0,69.44000244140625,66.69999694824219,67.11000061035156,0.0,19676600
2016-10-24,52.24339294433594,68.05999755859375,0.0,68.44999694824219,67.4800033569336,68.4000015258789,0.0,6669600
2016-10-25,51.97473907470703,67.70999908447266,0.0,68.25,67.4800033569336,67.9000015258789,0.0,5370000
2016-10-26,52.350860595703125,68.19999694824219,0.0,68.62000274658203,67.25,67.30999755859375,0.0,9241200
2016-10-27,53.80164337158203,70.08999633789062,0.0,71.62000274658203,70.0,70.80000305175781,0.0,33941700
2016-10-28,52.50437545776367,68.4000015258789,0.0,70.52999877929688,67.66000366210938,70.5199966430664,0.0,17952700
2016-10-31,52.750022888183594,68.72000122070312,0.0,69.51000213623047,68.68000030517578,69.0,0.0,10108300
2016-11-01,52.45832824707031,68.33999633789062,0.0,69.3499984741211,67.54000091552734,69.0,0.0,8910100
2016-11-02,51.49881362915039,67.08999633789062,0.0,68.5999984741211,67.02999877929688,68.45999908447266,0.0,15183000
2016-11-03,51.391357421875,66.94999694824219,0.0,68.56999969482422,65.93000030517578,67.69000244140625,0.0,15642500
2016-11-04,51.22248840332031,66.7300033569336,0.0,67.41000366210938,65.73999786376953,65.73999786376953,0.0,8584300
2016-11-07,52.550437927246094,68.45999908447266,0.0,68.58000183105469,67.38999938964844,67.72000122070312,0.0,9205300
2016-11-08,52.404598236083984,68.2699966430664,0.0,68.70999908447266,67.62999725341797,68.22000122070312,0.0,6696600
2016-11-09,52.105224609375,67.87999725341797,0.0,68.08999633789062,66.25,66.62999725341797,0.0,11604400
2016-11-10,50.90007781982422,66.30999755859375,0.0,68.20999908447266,64.31999969482422,67.80999755859375,0.0,17774400
2016-11-11,51.33761215209961,66.87999725341797,0.0,67.0,65.83999633789062,65.87000274658203,0.0,10239800
2016-11-14,50.60839080810547,65.93000030517578,0.0,67.41999816894531,65.93000030517578,67.41999816894531,0.0,8256800
2016-11-15,51.25318908691406,66.7699966430664,0.0,67.16000366210938,65.94999694824219,66.26000213623047,0.0,9615200
2016-11-16,50.89240646362305,66.30000305175781,0.0,66.70999908447266,65.6500015258789,66.70999908447266,0.0,9552200
