Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
,TXN,TXN,TXN,TXN,TXN,TXN,TXN,TXN
2016-07-01,47.24650955200195,62.11000061035156,0.0,62.439998626708984,61.88999938964844,62.33000183105469,0.0,4934500
2016-07-05,46.592308044433594,61.25,0.0,61.84000015258789,60.9900016784668,61.59000015258789,0.0,5538700
2016-07-06,46.447776794433594,61.060001373291016,0.0,61.349998474121094,60.459999084472656,60.9900016784668,0.0,6064100
2016-07-07,46.98786163330078,61.77000045776367,0.0,61.939998626708984,61.040000915527344,61.06999969482422,0.0,6876800
2016-07-08,48.1288948059082,63.27000045776367,0.0,63.279998779296875,62.04999923706055,62.290000915527344,0.0,5345300
2016-07-11,48.2277946472168,63.400001525878906,0.0,63.880001068115234,63.2599983215332,63.5,0.0,4533900
2016-07-12,48.973262786865234,64.37999725341797,0.0,64.41000366210938,63.72999954223633,63.77000045776367,0.0,5405100
2016-07-13,49.09497833251953,64.54000091552734,0.0,64.80000305175781,64.3499984741211,64.54000091552734,0.0,4068500
2016-07-14,49.300357818603516,64.80999755859375,0.0,65.22000122070312,64.7300033569336,65.0,0.0,3999900
2016-07-15,49.330780029296875,64.8499984741211,0.0,65.26000213623047,64.54000091552734,65.26000213623047,0.0,5952300
2016-07-18,49.58942794799805,65.19000244140625,0.0,65.5199966430664,64.8499984741211,64.8499984741211,0.0,3452500
2016-07-19,49.399253845214844,64.94000244140625,0.0,65.26000213623047,64.76000213623047,64.88999938964844,0.0,3065900
2016-07-20,49.78719711303711,65.44999694824219,0.0,65.68000030517578,65.0,65.31999969482422,0.0,4744100
2016-07-21,49.376434326171875,64.91000366210938,0.0,65.5,64.80000305175781,65.38999938964844,0.0,5391700
2016-07-22,49.817623138427734,65.48999786376953,0.0,65.66999816894531,64.73999786376953,65.12999725341797,0.0,5555900
2016-07-25,50.372928619384766,66.22000122070312,0.0,66.22000122070312,65.31999969482422,65.5,0.0,9945900
2016-07-26,54.32853317260742,71.41999816894531,0.0,72.58000183105469,69.93000030517578,70.6500015258789,0.0,22033100
2016-07-27,54.214412689208984,71.2699966430664,0.0,71.56999969482422,70.16000366210938,70.9800033569336,0.0,13973400
2016-07-28,53.70968246459961,70.2300033569336,0.38,70.80999755859375,69.83000183105469,70.62999725341797,0.0,9143200
2016-07-29,53.342594146728516,69.75,0.0,70.47000122070312,69.62999725341797,70.31999969482422,0.0,7963100
2016-08-01,53.4420051574707,69.87999725341797,0.0,70.26000213623047,69.5199966430664,69.83000183105469,0.0,5983000
2016-08-02,52.654300689697266,68.8499984741211,0.0,69.87999725341797,68.44000244140625,69.69000244140625,0.0,6391300
2016-08-03,52.6772346496582,68.87999725341797,0.0,69.08999633789062,68.51000213623047,68.83999633789062,0.0,4231800
2016-08-04,53.23551940917969,69.61000061035156,0.0,69.70999908447266,68.54000091552734,69.5,0.0,4382100
2016-08-05,53.64849853515625,70.1500015258789,0.0,70.20999908447266,69.70999908447266,70.0,0.0,4547400
2016-08-08,53.6408576965332,70.13999938964844,0.0,70.31999969482422,69.98999786376953,70.02999877929688,0.0,4865900
2016-08-09,53.724979400634766,70.25,0.0,70.8499984741211,70.16999816894531,70.41999816894531,0.0,3434300
2016-08-10,53.449649810791016,69.88999938964844,0.0,70.30999755859375,69.80999755859375,70.2300033569336,0.0,5012500
